SalePrice,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
190878.69508543,1507,60,RL,80.0,10791,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,6,5,1993,1993,Gable,CompShg,MetalSd,MetalSd,BrkCmn,1.0,TA,TA,PConc,Gd,TA,Mn,GLQ,1137,Unf,1,143.0,1280,GasA,Ex,Y,SBrkr,1280,1215,1,2495,1,1,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1993,Unf,2.0,660.0,TA,TA,Y,224,32,1,1,1,1,Ex,GdPrv,Gar2,1,3,2010,WD,Normal
194542.544135519,1508,50,RL,62.0,18837,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1.5Fin,6,5,1978,1978,Gable,CompShg,MetalSd,MetalSd,BrkFace,1.0,TA,TA,PConc,Gd,TA,Mn,ALQ,687,LwQ,46,491.0,1224,GasA,TA,Y,SBrkr,1287,604,1,1891,1,1,3,1,3,1,TA,7,Typ,1,TA,Attchd,1978,RFn,2.0,678.0,TA,TA,Y,1,69,1,1,1,1,Gd,GdWo,Shed,1,4,2010,WD,Normal
191849.439072822,1509,60,RL,80.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,6,6,1971,1971,Gable,CompShg,MetalSd,MetalSd,Stone,1.0,TA,TA,CBlock,TA,TA,No,ALQ,329,Unf,1,386.0,715,GasA,TA,Y,SBrkr,930,715,1,1645,1,1,1,2,4,1,TA,7,Typ,1,Fa,Attchd,1971,RFn,2.0,441.0,TA,TA,Y,1,78,1,1,1,1,Ex,GdWo,Shed,1,6,2010,WD,Normal
176363.773907793,1510,20,RL,80.0,9600,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,5,5,1966,1966,Hip,CompShg,VinylSd,VinylSd,BrkFace,172.0,TA,TA,CBlock,TA,TA,No,Rec,698,Unf,1,534.0,1232,GasA,TA,Y,SBrkr,1232,1,1,1232,1,1,1,1,3,1,TA,6,Typ,1,Gd,Attchd,1966,RFn,2.0,490.0,TA,TA,Y,1,224,1,1,1,1,Gd,MnWw,Shed,1,4,2010,WD,Normal
176954.185412429,1511,20,RL,90.0,9900,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,5,5,1966,1966,Hip,CompShg,HdBoard,HdBoard,BrkCmn,1.0,TA,TA,PConc,Gd,TA,No,BLQ,1059,Unf,1,150.0,1209,GasA,Gd,Y,SBrkr,1209,1,1,1209,1,1,1,1,3,1,TA,6,Typ,1,Fa,Attchd,1966,RFn,2.0,504.0,TA,TA,Y,1,1,120,1,1,1,Ex,GdPrv,Othr,1,4,2010,ConLD,Normal
176521.216975696,1512,20,RL,88.0,9680,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,Wd Sdng,Plywood,BrkFace,268.0,TA,TA,CBlock,TA,TA,No,BLQ,1010,Unf,1,500.0,1510,GasA,Ex,Y,SBrkr,1510,1,1,1510,1,1,2,1,3,1,Gd,6,Typ,1,Po,Attchd,1967,RFn,2.0,517.0,TA,TA,Y,1,40,1,1,204,1,Gd,GdPrv,Shed,1,4,2010,WD,Normal
179436.704810176,1513,80,RL,62.0,10600,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,SLvl,6,5,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,1.0,TA,TA,CBlock,TA,TA,No,Unf,1,Unf,1,533.0,533,GasA,TA,Y,SBrkr,1131,644,1,1775,1,1,2,1,3,1,TA,8,Typ,1,TA,Attchd,1964,Unf,2.0,480.0,TA,TA,Y,1,172,1,1,1,1,Gd,MnWw,Gar2,1,5,2010,COD,Family
220079.756777048,1514,90,RL,98.0,13260,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Duplex,1Story,5,6,1962,2001,Hip,CompShg,HdBoard,HdBoard,BrkFace,144.0,TA,TA,CBlock,TA,TA,No,BLQ,1500,Unf,1,228.0,1728,GasA,TA,Y,SBrkr,1728,1,1,1728,2,1,2,1,6,2,TA,10,Typ,1,Po,Attchd,1978,Fin,1.0,1.0,,Fa,Y,1,1,1,1,1,1,Gd,MnPrv,Shed,1,1,2010,Oth,Abnorml
175502.918109444,1515,50,RL,68.0,9724,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1.5Fin,5,7,1952,2002,Gable,CompShg,MetalSd,MetalSd,BrkFace,265.0,Gd,TA,CBlock,TA,TA,No,LwQ,670,Unf,1,470.0,1140,GasA,Gd,Y,SBrkr,1929,532,1,2461,1,1,2,1,3,1,TA,7,Min2,2,Gd,Detchd,1994,Unf,2.0,400.0,TA,TA,Y,1,1,1,1,1,1,Ex,GdWo,Shed,1,3,2010,WD,Normal
188321.073833569,1516,50,RL,120.0,17360,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Artery,Norm,1Fam,1.5Fin,6,6,1949,1950,Gable,CompShg,MetalSd,MetalSd,Stone,340.0,TA,Gd,CBlock,TA,TA,No,Rec,300,Unf,1,482.0,782,GasA,TA,Y,SBrkr,1019,537,1,1556,1,1,2,1,3,1,TA,6,Typ,1,Gd,Attchd,1949,Unf,2.0,470.0,TA,TA,Y,1,1,150,1,1,1,Gd,MnWw,Gar2,1,1,2010,WD,Normal
163276.324450004,1517,85,RL,75.0,11380,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,SFoyer,6,8,1966,2008,Gable,CompShg,HdBoard,HdBoard,BrkFace,216.0,TA,TA,CBlock,TA,TA,Gd,GLQ,944,Unf,1,136.0,1080,GasA,Gd,Y,SBrkr,1128,1,1,1128,1,1,1,1,2,1,Gd,5,Typ,1,Gd,Attchd,1966,Unf,1.0,315.0,TA,TA,Y,238,1,1,1,1,1,Gd,MnPrv,Shed,1500,1,2010,WD,Normal
185911.366293097,1518,90,RL,70.0,8267,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Gilbert,Feedr,Norm,Duplex,1Story,5,5,1958,1958,Gable,CompShg,HdBoard,HdBoard,Stone,1.0,TA,TA,CBlock,TA,TA,No,Unf,1,Unf,1,1604.0,1604,GasA,TA,Y,SBrkr,1604,1,1,1604,1,1,2,1,4,2,TA,8,Typ,1,Po,Attchd,1958,Unf,2.0,576.0,TA,TA,Y,42,1,1,1,1,1,Ex,GdPrv,Gar2,1,3,2010,WD,Normal
171392.830997252,1519,20,RL,70.0,8197,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,7,5,2003,2009,Gable,CompShg,VinylSd,VinylSd,BrkFace,506.0,Gd,TA,PConc,Gd,TA,No,GLQ,1188,Unf,1,292.0,1480,GasA,Ex,Y,SBrkr,1480,1,1,1480,1,1,2,1,3,1,Gd,7,Typ,1,Fa,Attchd,2003,RFn,2.0,620.0,TA,TA,Y,252,73,1,1,1,1,Ex,MnPrv,Shed,300,2,2010,WD,Normal
174418.207020775,1520,20,RL,62.0,8050,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,150.0,TA,TA,CBlock,TA,TA,No,BLQ,856,Rec,162,125.0,1143,GasA,TA,Y,SBrkr,1143,1,1,1143,1,1,1,1,3,1,TA,6,Typ,1,Fa,Attchd,1959,RFn,1.0,308.0,TA,TA,Y,1,1,1,1,1,1,Gd,GdPrv,Shed,1,5,2010,WD,Normal
179682.709603774,1521,20,RL,87.0,10725,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,91.0,TA,TA,CBlock,TA,TA,No,Rec,936,Unf,1,270.0,1206,GasA,Fa,Y,SBrkr,1206,1,1,1206,1,1,1,1,3,1,TA,6,Typ,1,Ex,Attchd,1959,RFn,1.0,312.0,TA,TA,Y,1,21,1,1,1,1,Ex,MnWw,Shed,1,5,2010,WD,Normal
179423.751581665,1522,20,RL,80.0,10032,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,5,1959,1959,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,432.0,TA,TA,CBlock,TA,TA,No,Rec,734,Unf,1,510.0,1244,GasA,Ex,Y,SBrkr,1580,1,1,1580,1,1,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1956,Unf,2.0,440.0,TA,TA,Y,1,28,1,1,160,1,Gd,GdWo,Gar2,1,6,2010,WD,Normal
171756.918091777,1523,50,RL,60.0,8382,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1.5Fin,4,5,1956,1956,Gable,CompShg,MetalSd,MetalSd,Stone,1.0,TA,TA,CBlock,TA,TA,No,Unf,1,Unf,1,832.0,832,GasA,TA,Y,FuseA,832,505,1,1337,1,1,1,1,3,1,TA,5,Typ,1,Fa,Attchd,1956,Unf,1.0,263.0,TA,TA,Y,1,1,1,1,1,1,Ex,GdPrv,Othr,1,2,2010,WD,Normal
166849.638174419,1524,20,RL,60.0,10950,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1952,1952,Gable,CompShg,WdShing,Wd Shng,Stone,1.0,TA,TA,CBlock,TA,TA,No,BLQ,339,Unf,1,525.0,864,GasA,TA,Y,SBrkr,1064,1,1,1064,1,1,1,1,2,1,Fa,4,Typ,1,Po,Detchd,1952,Unf,1.0,318.0,TA,TA,Y,1,1,1,1,1,1,Ex,GdWo,Shed,1,5,2010,WD,Normal
181122.168676666,1525,20,RL,119.0,10895,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1955,1955,Gable,CompShg,MetalSd,MetalSd,BrkCmn,1.0,TA,Gd,CBlock,TA,TA,No,Rec,648,Unf,1,324.0,972,GasA,TA,Y,SBrkr,972,1,1,972,1,1,1,1,3,1,TA,5,Typ,1,Ex,Attchd,1955,Unf,1.0,305.0,TA,TA,Y,1,1,205,1,1,1,Ex,GdWo,Gar2,1,6,2010,WD,Normal
170934.462746566,1526,190,RL,70.0,13587,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,2fmCon,1Story,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,Stone,1.0,TA,TA,CBlock,TA,TA,Av,Rec,532,Unf,1,456.0,988,GasA,TA,Y,SBrkr,988,1,1,988,1,1,1,1,2,1,TA,5,Typ,1,Po,Attchd,1958,Unf,1.0,264.0,TA,TA,Y,1,1,1,1,1,1,Gd,MnPrv,Gar2,1,4,2010,WD,Abnorml
159738.292580329,1527,30,RL,65.0,7898,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,7,1920,1994,Gable,CompShg,MetalSd,MetalSd,BrkCmn,1.0,TA,TA,BrkTil,TA,TA,No,Unf,1,Unf,1,576.0,576,GasA,Gd,Y,SBrkr,985,1,1,985,1,1,1,1,2,1,TA,4,Typ,1,Ex,Detchd,1989,Unf,2.0,676.0,TA,TA,N,1,1,1,1,1,1,Ex,MnPrv,Othr,1,4,2010,WD,Normal
174445.759557658,1528,50,RL,60.0,8064,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Artery,Norm,1Fam,1.5Fin,6,8,1948,2004,Gable,CompShg,WdShing,Wd Shng,BrkFace,1.0,TA,TA,CBlock,TA,TA,No,ALQ,481,Rec,174,161.0,816,GasA,TA,Y,SBrkr,816,408,1,1224,1,1,1,1,3,1,TA,5,Typ,1,Ex,Detchd,1950,Unf,1.0,280.0,TA,TA,Y,414,1,1,1,1,1,Ex,GdWo,Gar2,1,5,2010,WD,Normal
174706.363659627,1529,20,RL,81.0,7635,Pave,Pave,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1960,1960,Gable,CompShg,BrkFace,Wd Sdng,Stone,1.0,TA,TA,CBlock,TA,TA,No,Rec,588,LwQ,350,237.0,1175,GasA,Ex,Y,SBrkr,1175,1,1,1175,1,1,1,1,3,1,TA,6,Typ,1,Ex,Detchd,1960,RFn,2.0,484.0,TA,TA,Y,1,1,1,1,1,1,Gd,MnPrv,Shed,1,6,2010,WD,Normal
164507.672539365,1530,20,RL,80.0,9760,Pave,Pave,Reg,Lvl,AllPub,Inside,Mod,OldTown,Norm,Norm,1Fam,1Story,6,7,1963,1984,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,218.0,TA,TA,CBlock,TA,TA,Gd,BLQ,717,LwQ,263,415.0,1395,GasA,TA,Y,SBrkr,1395,1,1,1395,1,1,1,1,2,1,TA,7,Min1,1,TA,Attchd,1963,RFn,2.0,440.0,TA,TA,Y,657,1,113,1,240,1,Gd,GdWo,Gar2,1,5,2010,WD,Normal
163602.512172832,1531,50,RM,60.0,4800,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,5,1900,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,771.0,TA,TA,PConc,TA,TA,No,ALQ,48,Unf,1,661.0,709,GasA,TA,Y,SBrkr,1157,687,1,1844,1,1,1,1,3,1,TA,9,Min2,2,Gd,Basment,1900,Unf,1.0,240.0,TA,TA,Y,84,1,1,1,1,1,Ex,GdWo,Shed,1,1,2010,COD,Abnorml
154126.270249525,1532,30,RM,56.0,4485,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,7,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,1.0,TA,TA,PConc,TA,TA,No,BLQ,579,Unf,1,357.0,936,GasA,TA,Y,SBrkr,936,1,1,936,1,1,1,1,2,1,TA,5,Typ,1,Gd,Attchd,1978,RFn,1.0,1.0,,Fa,P,51,1,135,1,1,1,Ex,MnPrv,Shed,1,5,2010,WD,Normal
171104.853481351,1533,20,RM,69.0,5805,Pave,Grvl,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,1Fam,1Story,5,7,1957,1957,Hip,CompShg,MetalSd,MetalSd,BrkCmn,1.0,TA,TA,CBlock,TA,TA,Mn,BLQ,274,Rec,1073,1.0,1347,GasA,Gd,Y,SBrkr,1347,1,1,1347,1,1,1,1,3,1,Gd,6,Typ,1,Fa,Detchd,1957,Unf,2.0,551.0,TA,TA,Y,1,1,1,1,1,1,Ex,GdWo,Othr,1,6,2010,WD,Normal
167735.39270528,1534,45,RM,50.0,6900,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1938,2000,Gable,CompShg,MetalSd,MetalSd,BrkCmn,1.0,TA,TA,PConc,Gd,TA,No,Unf,1,Unf,1,827.0,827,GasA,Gd,Y,SBrkr,827,424,1,1251,1,1,1,1,3,1,Fa,6,Typ,1,Gd,Detchd,1938,Unf,1.0,240.0,Fa,TA,N,1,1,1,1,1,1,Gd,MnPrv,Othr,1,1,2010,WD,Normal
183003.613338104,1535,50,RM,69.0,11851,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,7,1948,2009,Gable,CompShg,VinylSd,VinylSd,BrkCmn,1.0,TA,Gd,BrkTil,TA,TA,No,BLQ,780,Unf,1,247.0,1027,GasA,Ex,Y,SBrkr,1027,606,1,1633,1,1,1,1,3,1,Gd,7,Typ,1,Gd,Detchd,1948,Unf,1.0,240.0,TA,TA,Y,1,100,126,1,1,1,Ex,GdWo,Gar2,1,6,2010,WD,Normal
172580.381161499,1536,50,RM,64.0,8239,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1920,1962,Gable,CompShg,MetalSd,MetalSd,BrkCmn,1.0,TA,TA,BrkTil,TA,TA,No,Rec,176,Unf,1,832.0,1008,GasA,TA,Y,SBrkr,1060,185,1,1245,1,1,1,1,3,1,TA,6,Typ,1,TA,Detchd,1962,Unf,1.0,315.0,TA,TA,Y,1,1,334,1,1,1,Gd,MnWw,Gar2,1,3,2010,WD,Normal
165407.889104689,1537,30,RM,68.0,9656,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,2,2,1923,1970,Gable,CompShg,AsbShng,AsbShng,BrkCmn,1.0,TA,Fa,BrkTil,Fa,Fa,No,Unf,1,Unf,1,678.0,678,GasA,TA,N,SBrkr,832,1,1,832,1,1,1,1,2,1,TA,5,Typ,1,Gd,Detchd,1928,Unf,2.0,780.0,Fa,Fa,N,1,1,1,1,1,1,Gd,GdWo,Othr,1,6,2010,WD,Abnorml
176363.773907793,1538,70,RM,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,9,1900,2003,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,1.0,Gd,Gd,BrkTil,TA,TA,No,Unf,1,Unf,1,930.0,930,GasW,TA,N,SBrkr,930,636,1,1566,1,1,2,1,3,1,Gd,7,Typ,1,Po,Detchd,1930,Unf,1.0,288.0,TA,TA,Y,54,228,246,1,1,1,Ex,MnWw,Gar2,1,4,2010,WD,Abnorml
175182.950898522,1539,70,RM,50.0,9000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,9,1890,2002,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,1.0,Gd,Gd,Stone,Fa,Fa,No,Unf,1,Unf,1,346.0,346,GasA,Ex,Y,SBrkr,1157,1111,1,2268,1,1,3,1,3,1,Gd,7,Typ,1,Ex,Detchd,2003,Unf,2.0,624.0,TA,TA,N,1,108,1,1,1,1,Ex,MnWw,Shed,1,4,2010,WD,Normal
190757.177789246,1540,190,RM,100.0,9045,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,5,3,1910,1950,Gable,CompShg,MetalSd,MetalSd,Stone,1.0,TA,Fa,BrkTil,TA,TA,Mn,Unf,1,Unf,1,840.0,840,Grav,Fa,N,FuseF,1128,1128,1,2256,1,1,2,1,4,2,Fa,12,Typ,1,TA,Attchd,1978,Unf,1.0,1.0,,Ex,N,1,18,18,1,1,1,Gd,MnWw,Othr,1,6,2010,WD,Abnorml
167186.995771991,1541,70,RM,60.0,10560,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,7,1922,1994,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,1.0,TA,TA,CBlock,Fa,TA,No,Rec,283,Unf,1,455.0,738,GasA,Ex,Y,SBrkr,868,602,1,1470,1,1,1,1,2,1,TA,6,Min1,1,Ex,Detchd,1970,Unf,2.0,624.0,TA,TA,Y,1,1,1,1,1,1,Ex,MnWw,Othr,1,6,2010,WD,Normal
167839.376779276,1542,50,RM,53.0,5830,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Feedr,1Fam,1.5Fin,5,6,1950,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,1.0,TA,Gd,CBlock,TA,TA,No,Rec,788,Unf,1,200.0,988,GasA,Ex,Y,SBrkr,1030,582,1,1612,1,1,1,1,3,1,TA,7,Typ,1,Fa,Detchd,1950,Unf,1.0,363.0,TA,TA,Y,1,1,1,1,1,1,Ex,MnPrv,Othr,1,3,2010,WD,Normal
173912.421165137,1543,75,RL,62.0,7793,Pave,Grvl,IR1,Bnk,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,2.5Unf,7,7,1922,2005,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,1.0,TA,TA,BrkTil,Gd,TA,No,BLQ,474,Unf,1,634.0,1108,GasA,TA,N,FuseA,1160,908,1,2068,1,1,1,1,3,1,Gd,8,Typ,1,Gd,Detchd,1928,Unf,1.0,315.0,TA,TA,Y,1,1,60,1,1,1,Gd,GdPrv,Othr,1,5,2010,WD,Normal
154034.917445551,1544,30,RM,50.0,5000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,4,7,1925,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,1.0,TA,TA,BrkTil,TA,TA,No,Rec,188,Unf,1,577.0,765,GasA,TA,N,FuseF,765,1,1,765,1,1,1,1,2,1,Gd,4,Typ,1,TA,Detchd,1926,Unf,1.0,200.0,Fa,TA,P,135,1,41,1,1,1,Gd,MnPrv,Gar2,1,4,2010,WD,Normal
156002.955794336,1545,50,RM,50.0,6000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1939,1950,Gable,CompShg,MetalSd,MetalSd,BrkCmn,1.0,TA,TA,BrkTil,TA,Gd,No,BLQ,452,LwQ,12,144.0,608,GasA,TA,Y,SBrkr,608,524,1,1132,1,1,1,1,2,1,TA,5,Typ,1,Fa,Detchd,1939,Unf,1.0,240.0,TA,TA,Y,1,1,128,1,1,1,Gd,MnPrv,Shed,1,4,2010,WD,Abnorml
168173.94329857,1546,50,RM,50.0,6000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,1.0,TA,Gd,CBlock,TA,TA,No,LwQ,264,Unf,1,308.0,572,GasA,Ex,Y,FuseA,848,348,1,1196,1,1,1,1,3,1,TA,6,Typ,2,Gd,Detchd,1973,Unf,2.0,576.0,TA,TA,Y,1,1,1,1,1,1,Ex,MnPrv,Shed,1,3,2010,WD,Normal
168882.437104132,1547,50,RM,53.0,6360,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,5,6,1942,1950,Gable,CompShg,MetalSd,MetalSd,Stone,300.0,TA,TA,CBlock,TA,TA,No,Rec,360,LwQ,159,316.0,835,GasA,TA,Y,FuseA,955,498,1,1453,1,1,1,1,3,1,Gd,7,Min2,2,Fa,Detchd,1942,Unf,1.0,240.0,TA,TA,Y,1,1,35,1,148,1,Ex,MnPrv,Shed,1,3,2010,WD,Normal
168173.94329857,1548,50,RM,50.0,6000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1948,1950,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,1.0,TA,TA,CBlock,TA,TA,No,Rec,300,Unf,1,480.0,780,GasA,TA,Y,SBrkr,780,636,1,1416,1,1,1,1,3,1,TA,6,Typ,1,Gd,Detchd,1948,Unf,1.0,312.0,TA,TA,P,221,1,48,1,1,1,Gd,MnPrv,Gar2,1,3,2010,WD,Normal
157580.177551642,1549,50,RM,52.0,6240,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,1936,1980,Gable,CompShg,VinylSd,VinylSd,BrkCmn,1.0,TA,TA,CBlock,TA,Fa,No,Rec,276,Unf,1,252.0,528,GasA,Gd,Y,SBrkr,548,492,1,1040,1,1,1,1,2,1,TA,5,Typ,1,Ex,Detchd,1979,Fin,2.0,624.0,TA,TA,P,306,1,32,1,1,1,Ex,MnWw,Gar2,1,5,2010,WD,Normal
181922.15256011,1550,50,RM,52.0,6240,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1930,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,1.0,TA,TA,BrkTil,TA,TA,No,LwQ,448,Unf,1,480.0,928,GasA,TA,Y,FuseF,928,608,1,1536,1,1,2,1,4,1,TA,7,Typ,1,Gd,Detchd,1930,Unf,2.0,480.0,TA,TA,Y,1,10,1,1,1,1,Gd,MnPrv,Othr,1,3,2010,WD,Normal
155134.227842592,1551,30,RM,51.0,6120,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6,5,1923,1950,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,1.0,TA,TA,BrkTil,Fa,Fa,No,ALQ,960,Unf,1,164.0,1124,GasA,TA,Y,SBrkr,1068,1,1,1068,1,1,1,1,2,1,TA,5,Typ,1,Gd,Detchd,1923,Unf,1.0,288.0,TA,TA,Y,1,1,128,1,1,1,Gd,GdPrv,Shed,1,3,2010,WD,Normal
188885.573319552,1552,50,RM,57.0,8094,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,5,1915,1950,Gable,CompShg,MetalSd,MetalSd,Stone,1.0,TA,Fa,CBlock,TA,TA,No,Unf,1,Unf,1,888.0,888,GasA,Ex,Y,SBrkr,888,1074,1,1962,1,1,1,1,4,1,TA,9,Typ,1,TA,Detchd,1915,Unf,2.0,572.0,TA,TA,Y,160,1,364,1,1,1,Ex,GdPrv,Gar2,1,6,2010,WD,Normal
183963.193012381,1553,70,RM,60.0,12900,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,8,1912,2009,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,1.0,Gd,Gd,PConc,TA,TA,No,Unf,1,Unf,1,780.0,780,GasA,Ex,Y,SBrkr,780,780,1,1560,1,1,1,1,3,1,Gd,7,Typ,1,Fa,Detchd,1978,RFn,1.0,1.0,,Po,N,344,1,1,1,168,1,Ex,GdWo,Gar2,1,5,2010,WD,Normal
161298.762306335,1554,70,RM,52.0,3068,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,8,1920,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.0,TA,Gd,BrkTil,TA,TA,No,Unf,1,Unf,1,662.0,662,GasA,Ex,Y,SBrkr,662,662,1,1324,1,1,1,1,3,1,TA,6,Typ,1,Fa,Detchd,1920,Unf,1.0,180.0,TA,TA,Y,1,1,112,1,1,1,Gd,GdPrv,Othr,1,2,2010,WD,Normal
